0 864
40.56148767412654	34.492148859552174	31.655696685901926

1	1.7650473791979133	7.012412791653081	2.268372340397783
1	5.356291482882295	9.933811578741441	31.605757137809327
1	6.041915272253016	8.837393685034236	3.492798178024128
2	3.6664563171356415	9.577299131671944	2.4066410696993046
1	1.840282016302576	3.5554335422236716	7.289918433648515
1	5.696089248777307	0.5637541236387349	4.977269327681774
1	5.907664133681122	1.8217429331594388	8.801432743397456
2	3.8139433614789335	1.0420827750266353	7.37749231105467
1	8.783234607107923	7.187957911313987	3.518859609390284
1	12.6878529246821	8.760365208346919	2.521786712748614
1	12.15682704923378	9.869445057059014	6.040883945875448
2	10.506135055613424	9.815067046959276	3.560670561068939
1	8.594307691555265	9.273068251711772	8.897868416041735
1	4.173478209325073	7.548479263123573	7.1077142321486795
1	4.58167378284969	6.711600095207042	10.99919898271927
2	6.479302997738364	6.870499772409464	8.767066426245922
1	15.370710635800457	9.036114716661231	7.507339704597326
1	11.55424686664493	6.198847977176394	5.102591234431039
1	10.822528386044995	7.446938269318552	8.965356940332573
2	13.17853843759215	6.625527798733389	7.624590230325428
1	8.38331716335181	1.2057741655689598	3.1555822791000976
1	4.337513170524943	3.3552094463645252	1.9603878780567328
1	5.0928109038148035	4.044135210955331	5.9910851398761
2	6.741514968192022	3.9399060782131405	3.4267539146761417
1	15.285572402999675	1.5728761265079885	2.4517593681121617
1	11.616541219432673	4.296563764590805	31.365163711509815
1	10.927273244212584	3.2359111490055428	3.5055453707205735
2	13.231824555639584	3.93841790784367	2.3243507373850156
1	8.494644480599934	3.7569597567655686	8.47974538506684
1	12.886063945223343	1.639251694946201	7.448254489729377
1	11.83582850342354	0.5179154985327682	11.148859171829148
2	10.323940223262273	1.1116561298823757	8.578193231179188
1	1.9741037645908053	7.207327041408542	13.09855796543854
1	5.151883546788392	9.950586907075316	9.973660003912618
1	6.310137291816107	9.232148061297684	14.156158219758721
2	3.7800824106166107	9.872814075903941	12.733627334051537
1	1.9096430766221062	3.743283686338441	18.038115624388652
1	5.142564134333225	0.9269107038148027	15.042779165308119
1	5.940521896315618	1.84799916987284	18.94502026084121
2	3.6435771733945	1.050064001145087	17.72013151510611
1	8.789380825562437	7.305070095859146	13.576330909683728
1	13.065129768503422	8.937154062601891	12.79961495924356
1	12.484691124877731	10.048855383110531	16.2394325595044
2	10.765571834267952	9.819105244963044	13.803899418300466
1	8.536047370720572	9.139620820345614	19.168751581349852
1	4.074780770785784	7.718850363221389	17.92105269644604
1	4.877797424845125	6.886294694489729	21.469621519400068
2	6.438327492734701	6.696559836572396	19.067159392806523
1	15.065711803064884	9.49197503423541	18.099860619497882
1	11.999581147701337	6.685829079230518	15.421478343658297
1	10.944039321812847	7.601925306814477	19.02349871535703
2	13.406448231238642	6.767035564897786	18.039813509888415
1	8.20846815259211	1.4673888366481906	13.633643899576132
1	3.8998772057385067	3.4794361695467884	12.455817763286598
1	4.8031588431692205	4.482108065210303	16.216308223019237
2	6.3997593389410525	3.991295296069841	13.703559785798541
1	14.951456009129444	1.3839339230518417	12.892283586566677
1	11.570130694489729	3.7330659615259214	10.217484713400715
1	10.784760476035212	3.393095138571894	13.894210850994458
2	13.174337902623591	4.036098311739582	12.70766485022307
1	8.33610813759374	3.603244136941637	19.04411962830127
1	12.765001049885882	1.8923659184871209	17.700648966416693
1	11.9845638278448	0.8149017360286925	21.479101121617216
2	10.31118810391161	1.0874954271032504	19.026866797465825
1	1.8195896785132049	7.215347400717313	23.090500326051515
1	5.5766263123573525	10.482579534398436	20.99698826866645
1	6.217259641343332	9.020255441799804	24.802308249103355
2	3.8229757745926203	9.67036532975657	23.39749444852696
1	1.9581060495598304	3.8359149970655366	28.46310314965764
1	5.129143540267362	1.131441336354744	26.148726501467234
1	5.949569394848386	2.099426161721552	29.55523381806325
2	3.5328089688388835	1.179025426609781	28.599812814988155
1	8.7897624088686	7.137742914248451	24.122743351809586
1	12.778868379523965	9.19125000391262	23.007001969351155
1	11.98049679165308	9.809482517769807	27.087009814150637
2	10.443805513838551	9.757803419351617	24.378364968655767
1	8.499713831757417	9.55957187544832	30.007734365829798
1	4.575273304858167	8.106160114118032	28.36177960221715
1	4.864916438213237	6.54718937202478	0.4850320066314957
2	6.716862587385729	6.9845088652459495	29.72445137493699
1	15.208231313987609	9.533726997065536	28.974811705249426
1	11.654113870231496	6.352732777958917	26.260536687316595
1	11.155918767525268	7.911445304206066	30.175905099445714
2	13.345160900207373	6.9784350449116745	28.925391739200748
1	8.2681709677209	1.6043186136289533	24.470876706879686
1	3.897854841212912	3.446544249755461	23.038163684382134
1	4.578529516791653	4.748028115422236	26.69072932507336
2	6.285593240132986	4.066454837285846	24.27659007210601
1	15.182315702641015	1.4061365425497228	23.165354424519077
1	11.382840449951093	4.359831218128464	20.647672644277794
1	10.94087336159113	3.093240487120965	24.75643520052168
2	13.072310803653814	3.942088434774026	23.179148860620415
1	8.546631055754808	3.8106098904466905	29.698351274861427
1	12.807532096511247	2.4415952024779912	28.306035839582652
1	12.248828229540266	1.0766446610368439	0.409707533204692
2	10.545001408326433	1.3174959924840424	29.591427214786496
1	1.8355850029344638	18.801565047277467	2.0344996564721223
1	5.305039440495598	21.712607394848387	31.338154299120056
1	5.786155537006847	20.214154946201504	3.1476351887838274
2	3.615546195397296	21.446929166072128	2.165632912824263
1	1.7784721721552004	15.12403659602217	7.189326633192045
1	5.534005467883925	12.429324558200197	4.992990134333224
1	6.042065608738181	13.722692598630582	8.423439606781871
2	3.7656883746420853	12.543422892825546	7.3266464131778966
1	8.394207919139225	18.847548392566026	2.9313000717313336
1	13.015213818063252	20.26519372676883	1.8043481956309098
1	11.642435096185197	21.896551463971306	5.7934876941636775
2	10.54920763535335	21.3098680880968	2.909946045326665
1	8.48773667101402	20.99626369090316	7.935525881317247
1	4.198078651450929	19.420839510922722	6.950006069775024
1	5.014825413759374	18.06249813498533	10.998435004890771
2	6.519819452997916	18.531523089737735	8.192175880397249
1	15.089029429409846	20.87271979132703	7.487541525268992
1	11.52804442125856	18.685368796869906	4.7051826403651775
1	10.840521695467881	18.912041291164	8.519779567003587
2	13.204511339811459	18.376935598655855	7.131596309822782
1	8.15817564134333	13.028131483534398	3.715537048581676
1	4.651903023801761	14.301887225301597	1.939337510922726
1	4.581741033583306	15.931229403325723	5.607707573524617
2	6.521497205880253	15.666657201920609	3.324134584474853
1	14.680538500163026	12.669947212259537	2.2287376680795563
1	11.512934254972283	16.43500299315292	31.485671258644018
1	10.803080945549397	14.775703567003585	3.9154367544832085
2	13.060611640887341	15.447826823934825	2.395065340275201
1	8.661816632539942	15.255574848386042	8.70106728594718
1	12.750444212585588	13.204355324421257	7.2180796837300285
1	12.257473857189433	12.364598115422234	10.934492598630584
2	10.433995577739886	12.584033269360653	8.669866251486354
1	2.0589412174763613	18.442443893055103	12.798665823280077
1	5.384504804695141	21.515996628627324	10.371777597652429
1	5.7581374646234105	20.061978376263447	14.426333818063254
2	3.6797970276961283	21.113790457487898	13.035850609999715
1	1.8048434078904465	15.42098205412455	18.094814750570592
1	5.259410933159439	12.526600939028365	15.395631705249428
1	6.176722774698402	13.390586781871535	18.9370249885882
2	3.69747754698068	12.87694262566232	17.93577949473474
1	8.591506074991848	18.58840887512227	13.4970426671014
1	12.895531718291489	20.61928181284643	12.367462797522009
1	12.125888301271598	21.35984076948158	16.258341049885882
2	10.450326027260923	21.192889045570425	13.780629355968722
